,date,store_nbr,item_nbr,units,grain,day,wday,year,month,week,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,codesum_rev,extreme_weather,mild_weather
358,2012-12-24,15,45,114,15_45,24,0,2012,12,52,13,35.0,17.0,26.0,-503.8253585386188,17.0,24.0,39.0,0.0,-1000,-1000,-201.7534540748467,0.02,24.0,29.84,4.1,32.0,7.3,"['SN', 'BR']",0,0
359,2012-12-26,15,45,105,15_45,26,2,2012,12,52,13,28.0,2.0,15.0,-503.8253585386188,10.0,14.0,50.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.92,29.91,0.7,1.0,2.7,"['BR', 'HZ']",0,0
360,2012-12-27,15,45,87,15_45,27,3,2012,12,52,13,29.0,4.0,17.0,-503.8253585386188,12.0,15.0,48.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.95,29.88,4.1,12.0,5.1,"['SN', 'BR']",0,0
361,2012-12-28,15,45,104,15_45,28,4,2012,12,52,13,29.0,8.0,19.0,-503.8253585386188,5.0,14.0,46.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.16,30.13,2.0,18.0,5.2,"['SN', 'BR']",0,0
362,2012-12-29,15,45,123,15_45,29,5,2012,12,52,13,38.0,6.0,22.0,-503.8253585386188,3.0,16.0,43.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,30.18,2.9,19.0,5.0,"['SN', 'BR']",0,0
363,2012-12-30,15,45,120,15_45,30,6,2012,12,52,13,43.0,11.0,27.0,-503.8253585386188,7.0,20.0,38.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.11,30.02,3.1,20.0,5.8,"['SN', 'BR']",0,0
364,2012-12-31,15,45,117,15_45,31,0,2012,12,1,13,24.0,10.0,17.0,-503.8253585386188,12.0,40.882751937984494,48.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.14,30.1,0.3,22.0,3.2,['SN'],0,0
365,2013-01-01,15,45,103,15_45,1,1,2013,1,1,13,28.0,7.0,18.0,-503.8253585386188,6.0,13.0,47.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,30.25,2.5,20.0,3.7,['BR'],0,0
366,2013-01-02,15,45,102,15_45,2,2,2013,1,1,13,29.0,8.0,19.0,-503.8253585386188,4.0,14.0,46.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.33,30.34,2.6,14.0,5.3,"['SN', 'BR']",0,0
367,2013-01-03,15,45,110,15_45,3,3,2013,1,1,13,34.0,9.0,22.0,-503.8253585386188,0.0,15.0,43.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.37,30.4,4.1,21.0,4.6,"['SN', 'BR']",0,0
368,2013-01-04,15,45,122,15_45,4,4,2013,1,1,13,46.0,12.0,29.0,-503.8253585386188,4.0,21.0,36.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.26,30.2,0.8,21.0,3.4,"['SN', 'BR']",0,0
369,2013-01-05,15,45,153,15_45,5,5,2013,1,1,13,37.0,11.0,24.0,-503.8253585386188,11.0,21.0,41.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.36,30.3,4.0,15.0,5.5,"['SN', 'BR']",0,0
370,2013-01-06,15,45,156,15_45,6,6,2013,1,1,13,53.0,12.0,33.0,-503.8253585386188,7.0,24.0,32.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.23,30.14,2.9,17.0,5.0,"['SN', 'BR']",0,0
371,2013-01-07,15,45,97,15_45,7,0,2013,1,2,13,49.0,23.0,36.0,-503.8253585386188,9.0,28.0,29.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.92,5.3,17.0,6.4,"['SN', 'BR']",0,0
372,2013-01-08,15,45,111,15_45,8,1,2013,1,2,13,53.0,24.0,39.0,-503.8253585386188,12.0,29.0,26.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,29.98,3.0,20.0,6.2,"['SN', 'BR']",0,0
373,2013-01-09,15,45,100,15_45,9,2,2013,1,2,13,58.0,21.0,40.0,-503.8253585386188,16.0,30.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.32,30.19,11.0,17.0,11.5,"['SN', 'BR']",0,0
374,2013-01-10,15,45,110,15_45,10,3,2013,1,2,13,52.0,33.0,43.0,-503.8253585386188,8.0,31.0,22.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.9,29.65,15.5,19.0,16.1,"['SN', 'BR']",0,0
375,2013-01-11,15,45,100,15_45,11,4,2013,1,2,13,42.0,10.0,26.0,-503.8253585386188,15.0,23.0,39.0,0.0,-1000,-1000,-201.7534540748467,0.04,23.76,29.49,4.7,19.0,10.6,"['SN', 'BR']",0,0
376,2013-01-12,15,45,129,15_45,12,5,2013,1,2,13,18.0,-1.0,9.0,-503.8253585386188,0.0,5.0,56.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.09,30.12,1.9,9.0,4.8,"['SN', 'FG', '+', 'FZ', 'FG', 'BR']",0,0
377,2013-01-13,15,45,143,15_45,13,6,2013,1,2,13,11.0,-5.0,3.0,-503.8253585386188,-1.0,2.0,62.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.17,30.28,1.5,10.0,2.6,"['SN', 'BR']",0,0
378,2013-01-14,15,45,85,15_45,14,0,2013,1,3,13,12.0,-3.0,5.0,-503.8253585386188,0.0,4.0,60.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.21,30.32,0.9,28.0,2.7,"['SN', 'BR', 'HZ']",0,0
379,2013-01-15,15,45,68,15_45,15,1,2013,1,3,13,31.0,-5.0,13.0,-503.8253585386188,3.0,13.0,52.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.23,30.28,4.6,22.0,5.2,"['SN', 'BR']",0,0
380,2013-01-16,15,45,100,15_45,16,2,2013,1,3,13,48.0,19.0,34.0,-503.8253585386188,16.0,27.0,31.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.38,30.29,4.0,18.0,6.2,"['SN', 'BR']",0,0
381,2013-01-17,15,45,67,15_45,17,3,2013,1,3,13,50.0,19.0,35.0,-503.8253585386188,17.0,27.0,30.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.47,30.4,4.0,17.0,5.5,"['SN', 'BR']",0,0
382,2013-01-18,15,45,117,15_45,18,4,2013,1,3,13,56.0,24.0,40.0,-503.8253585386188,6.0,28.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.3,30.16,2.5,23.0,5.5,"['SN', 'BR']",0,0
383,2013-01-19,15,45,113,15_45,19,5,2013,1,3,13,58.0,24.0,41.0,-503.8253585386188,4.0,28.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.34,30.18,2.4,15.0,3.2,"['SN', 'BR']",0,0
384,2013-01-20,15,45,123,15_45,20,6,2013,1,3,13,48.0,20.0,34.0,-503.8253585386188,10.0,25.0,31.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.35,30.23,1.9,12.0,5.5,"['SN', 'BR']",0,0
385,2013-01-21,15,45,98,15_45,21,0,2013,1,4,13,55.0,16.0,36.0,-503.8253585386188,7.0,27.0,29.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.18,3.1,28.0,8.4,"['SN', 'BR']",0,0
386,2013-01-22,15,45,102,15_45,22,1,2013,1,4,13,63.0,25.0,44.0,-503.8253585386188,-7.0,29.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.08,3.4,25.0,8.4,"['SN', 'BR']",0,0
387,2013-01-23,15,45,79,15_45,23,2,2013,1,4,13,60.0,27.0,44.0,-503.8253585386188,0.0,30.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.32,30.13,5.2,18.0,6.5,"['SN', 'BR']",0,0
388,2013-01-24,15,45,82,15_45,24,3,2013,1,4,13,64.0,31.0,48.0,-503.8253585386188,12.0,34.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,30.02,0.8,20.0,5.3,"['SN', 'BR']",0,0
389,2013-01-25,15,45,91,15_45,25,4,2013,1,4,13,55.0,29.0,42.0,-503.8253585386188,24.0,34.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.09,6.9,16.0,7.3,"['SN', 'BR']",0,0
390,2013-01-26,15,45,138,15_45,26,5,2013,1,4,13,55.0,28.0,42.0,-503.8253585386188,28.0,35.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.11,29.91,1.0,14.0,4.0,['RA'],0,0
391,2013-01-27,15,45,148,15_45,27,6,2013,1,4,13,58.0,26.0,42.0,-503.8253585386188,28.0,36.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.97,29.72,3.2,17.0,4.9,['BR'],0,0
392,2013-01-28,15,45,70,15_45,28,0,2013,1,5,13,56.0,24.0,40.0,-503.8253585386188,24.0,32.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.05,23.9,29.63,1.0,14.0,8.6,"['SN', 'BR']",0,0
393,2013-01-29,15,45,76,15_45,29,1,2013,1,5,13,28.0,17.0,23.0,-503.8253585386188,14.0,20.0,42.0,0.0,-1000,-1000,-201.7534540748467,0.04,23.98,29.84,6.7,2.0,8.1,"['SN', 'BR']",0,0
394,2013-01-30,15,45,70,15_45,30,2,2013,1,5,13,37.0,6.0,22.0,-503.8253585386188,9.0,20.0,43.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.05,29.97,7.6,30.0,11.2,"['SN', 'BR']",0,0
395,2013-01-31,15,45,69,15_45,31,3,2013,1,5,13,46.0,17.0,32.0,-503.8253585386188,15.0,27.0,33.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.23,30.08,2.7,34.0,8.2,"['SN', 'BR']",0,0
396,2013-02-01,15,45,98,15_45,1,4,2013,2,5,13,49.0,20.0,35.0,-503.8253585386188,16.0,27.0,30.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.27,30.13,3.2,31.0,9.4,"['SN', 'BR']",0,0
397,2013-02-02,15,45,179,15_45,2,5,2013,2,5,13,57.0,23.0,40.0,-503.8253585386188,12.0,28.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.4,30.28,3.5,18.0,8.5,"['SN', 'BR']",0,0
398,2013-02-03,15,45,146,15_45,3,6,2013,2,5,13,53.0,26.0,40.0,-503.8253585386188,10.0,29.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,30.02,1.4,17.0,4.3,"['SN', 'BR']",0,0
399,2013-02-04,15,45,99,15_45,4,0,2013,2,6,13,52.0,23.0,38.0,-503.8253585386188,7.0,27.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.13,29.93,3.3,17.0,5.0,"['SN', 'BR']",0,0
400,2013-02-05,15,45,103,15_45,5,1,2013,2,6,13,58.0,23.0,41.0,-503.8253585386188,13.0,31.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.14,29.94,8.8,16.0,9.2,"['SN', 'BR']",0,0
401,2013-02-06,15,45,75,15_45,6,2,2013,2,6,13,56.0,29.0,43.0,-503.8253585386188,22.0,33.0,22.0,0.0,-1000,-1000,-201.7534540748467,0.29,24.11,29.86,2.2,2.0,6.7,"['RA', 'SN', 'FG', 'BR']",0,0
402,2013-02-07,15,45,91,15_45,7,3,2013,2,6,13,42.0,15.0,29.0,-503.8253585386188,24.0,28.0,36.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.26,30.16,6.9,17.0,7.6,['BR'],0,0
403,2013-02-08,15,45,106,15_45,8,4,2013,2,6,13,51.0,28.0,40.0,-503.8253585386188,19.0,31.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.03,29.84,7.4,18.0,9.0,"['SN', 'BR']",0,0
404,2013-02-09,15,45,155,15_45,9,5,2013,2,6,13,37.0,21.0,29.0,-503.8253585386188,21.0,26.0,36.0,0.0,-1000,-1000,-201.7534540748467,0.01,23.83,29.63,4.1,35.0,7.7,"['SN', 'FZ', 'FG', 'BR']",0,0
405,2013-02-10,15,45,175,15_45,10,6,2013,2,6,13,34.0,19.0,27.0,-503.8253585386188,14.0,21.0,38.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.03,29.89,4.7,2.0,7.8,"['SN', 'BR']",0,0
406,2013-02-11,15,45,79,15_45,11,0,2013,2,7,13,30.0,13.0,22.0,-503.8253585386188,13.0,18.0,43.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.16,30.12,0.8,26.0,4.3,"['SN', 'BR']",0,0
407,2013-02-12,15,45,90,15_45,12,1,2013,2,7,13,39.0,14.0,27.0,-503.8253585386188,2.0,19.0,38.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,30.12,2.9,22.0,4.7,"['SN', 'BR']",0,0
408,2013-02-13,15,45,98,15_45,13,2,2013,2,7,13,45.0,17.0,31.0,-503.8253585386188,10.0,25.0,34.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.14,30.01,7.3,29.0,10.5,"['SN', 'BR']",0,0
409,2013-02-14,15,45,66,15_45,14,3,2013,2,7,13,38.0,18.0,28.0,-503.8253585386188,16.0,22.0,37.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.31,30.23,2.8,8.0,7.4,"['SN', 'BR']",0,0
410,2013-02-15,15,45,111,15_45,15,4,2013,2,7,13,35.0,11.0,23.0,-503.8253585386188,13.0,20.0,42.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.39,30.39,1.2,13.0,6.0,"['SN', 'BR']",0,0
411,2013-02-16,15,45,129,15_45,16,5,2013,2,7,13,54.0,22.0,38.0,-503.8253585386188,11.0,29.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.26,30.14,5.9,30.0,9.4,"['SN', 'BR']",0,0
412,2013-02-17,15,45,131,15_45,17,6,2013,2,7,13,62.0,27.0,45.0,-503.8253585386188,2.0,29.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.96,29.7,5.9,21.0,10.6,"['SN', 'BR']",0,0
413,2013-02-18,15,45,102,15_45,18,0,2013,2,8,13,40.0,16.0,28.0,-503.8253585386188,9.0,23.0,37.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.16,30.0,3.1,34.0,7.9,"['SN', 'BR']",0,0
414,2013-02-19,15,45,82,15_45,19,1,2013,2,8,13,42.0,14.0,28.0,-503.8253585386188,9.0,22.0,37.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.1,30.0,1.3,32.0,4.1,"['SN', 'BR']",0,0
415,2013-02-20,15,45,101,15_45,20,2,2013,2,8,13,35.0,18.0,27.0,-503.8253585386188,19.0,23.0,38.0,0.0,-1000,-1000,-201.7534540748467,0.09,23.91,29.76,4.5,35.0,5.8,"['SN', 'FZ', 'FG', 'BR']",0,0
416,2013-02-21,15,45,86,15_45,21,3,2013,2,8,13,23.0,11.0,17.0,-503.8253585386188,13.0,16.0,48.0,0.0,-1000,-1000,-201.7534540748467,0.03,23.99,29.91,4.8,36.0,7.3,"['SN', 'FZ', 'FG', 'BR', 'HZ']",0,0
417,2013-02-22,15,45,93,15_45,22,4,2013,2,8,13,30.0,8.0,19.0,-503.8253585386188,14.0,18.0,46.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.06,30.01,7.6,15.0,8.6,['BR'],0,0
418,2013-02-23,15,45,177,15_45,23,5,2013,2,8,13,45.0,13.0,29.0,-503.8253585386188,15.0,25.0,36.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.9,29.75,0.2,24.0,8.5,"['SN', 'BR']",0,0
419,2013-02-24,15,45,97,15_45,24,6,2013,2,8,13,27.0,21.0,24.0,-503.8253585386188,23.0,24.0,41.0,0.0,-1000,-1000,-201.7534540748467,0.12,24.1,29.96,14.5,35.0,14.7,"['SN', 'FG', '+', 'FZ', 'FG', 'BR', 'BL', 'SN']",0,0
420,2013-02-25,15,45,86,15_45,25,0,2013,2,9,13,33.0,6.0,20.0,-503.8253585386188,10.0,17.0,45.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.12,30.09,5.2,17.0,6.1,['BR'],0,0
421,2013-02-26,15,45,86,15_45,26,1,2013,2,9,13,29.0,14.0,22.0,-503.8253585386188,18.0,21.0,43.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.1,30.0,7.7,36.0,9.2,"['SN', 'FZ', 'FG', 'BR']",0,0
422,2013-02-27,15,45,82,15_45,27,2,2013,2,9,13,32.0,8.0,20.0,-503.8253585386188,9.0,18.0,45.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.34,30.32,1.1,13.0,6.6,"['SN', 'BR']",0,0
423,2013-02-28,15,45,82,15_45,28,3,2013,2,9,13,40.0,7.0,24.0,-503.8253585386188,7.0,21.0,41.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.35,30.32,6.6,29.0,9.7,"['SN', 'BR']",0,0
424,2013-03-01,15,45,119,15_45,1,4,2013,3,9,13,44.0,20.0,32.0,-503.8253585386188,17.0,27.0,33.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.42,30.34,3.1,16.0,6.4,"['SN', 'BR']",0,0
425,2013-03-02,15,45,145,15_45,2,5,2013,3,9,13,56.0,25.0,41.0,-503.8253585386188,22.0,34.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.37,30.23,3.1,22.0,6.6,"['SN', 'BR']",0,0
426,2013-03-03,15,45,178,15_45,3,6,2013,3,9,13,57.0,37.0,47.0,-503.8253585386188,22.0,37.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.0,29.73,4.6,18.0,7.3,"['SN', 'BR']",0,0
427,2013-03-04,15,45,74,15_45,4,0,2013,3,10,13,41.0,14.0,51.76983349657199,-503.8253585386188,19.0,24.0,15.385896180215475,2.1557296767874634,-1000,-1000,-201.7534540748467,0.054049008168028,24.14,29.97,3.5,5.0,7.7,"['SN', 'FZ', 'FG', 'BR']",0,0
428,2013-03-05,15,45,89,15_45,5,1,2013,3,10,13,40.0,8.0,24.0,-503.8253585386188,14.0,21.0,41.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.32,30.32,1.5,13.0,5.4,"['SN', 'BR']",0,0
429,2013-03-06,15,45,77,15_45,6,2,2013,3,10,13,56.0,21.0,39.0,-503.8253585386188,20.0,31.0,26.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.13,29.97,4.1,14.0,5.7,"['SN', 'BR']",0,0
430,2013-03-07,15,45,97,15_45,7,3,2013,3,10,13,63.0,33.0,48.0,-503.8253585386188,21.0,36.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.13,29.86,2.7,15.0,6.0,"['SN', 'BR']",0,0
431,2013-03-08,15,45,224,15_45,8,4,2013,3,10,13,46.0,29.0,38.0,-503.8253585386188,29.0,33.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.04,29.83,1.6,33.0,3.2,['BR'],0,0
432,2013-03-09,15,45,109,15_45,9,5,2013,3,10,13,34.0,25.0,30.0,-503.8253585386188,26.0,28.0,35.0,0.0,-1000,-1000,-201.7534540748467,0.49,24.05,29.85,15.6,35.0,16.3,"['SN', 'FG', '+', 'FZ', 'FG', 'BR', 'BL', 'SN']",0,0
433,2013-03-10,15,45,118,15_45,10,6,2013,3,10,13,37.0,15.0,26.0,-503.8253585386188,16.0,23.0,39.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.25,30.18,2.9,31.0,5.7,"['SN', 'BR']",0,0
434,2013-03-11,15,45,68,15_45,11,0,2013,3,11,13,50.0,25.0,38.0,-503.8253585386188,22.0,31.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.2,30.02,3.2,33.0,9.2,"['SN', 'BR']",0,0
435,2013-03-12,15,45,83,15_45,12,1,2013,3,11,13,38.0,23.0,31.0,-503.8253585386188,25.0,28.0,34.0,0.0,-1000,-1000,-201.7534540748467,0.06,24.37,30.3,3.1,12.0,5.1,"['SN', 'FZ', 'FG', 'BR']",0,0
436,2013-03-13,15,45,70,15_45,13,2,2013,3,11,13,62.0,29.0,46.0,-503.8253585386188,24.0,37.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.39,30.22,1.6,23.0,5.8,"['SN', 'BR']",0,0
437,2013-03-14,15,45,82,15_45,14,3,2013,3,11,13,69.0,35.0,52.0,-503.8253585386188,22.0,39.0,13.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.39,30.17,2.5,20.0,5.4,"['SN', 'BR']",0,0
438,2013-03-15,15,45,105,15_45,15,4,2013,3,11,13,73.0,44.0,59.0,-503.8253585386188,21.0,42.0,6.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.17,29.86,5.8,25.0,9.8,"['SN', 'BR']",0,0
439,2013-03-16,15,45,158,15_45,16,5,2013,3,11,13,51.0,38.0,45.0,-503.8253585386188,32.0,39.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.11,29.85,3.0,19.0,7.1,['RA'],0,0
440,2013-03-17,15,45,126,15_45,17,6,2013,3,11,13,59.0,33.0,46.0,-503.8253585386188,20.0,35.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.93,29.63,8.9,27.0,14.5,"['SN', 'BR']",0,0
441,2013-03-18,15,45,73,15_45,18,0,2013,3,12,13,49.0,23.0,36.0,-503.8253585386188,11.0,28.0,29.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.1,29.9,4.3,30.0,8.3,"['SN', 'BR']",0,0
442,2013-03-19,15,45,84,15_45,19,1,2013,3,12,13,52.0,23.0,38.0,-503.8253585386188,7.0,28.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,30.12,4.4,1.0,7.9,"['SN', 'BR']",0,0
443,2013-03-20,15,45,69,15_45,20,2,2013,3,12,13,60.0,20.0,40.0,-503.8253585386188,17.0,30.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.13,29.99,0.5,22.0,6.1,"['SN', 'BR']",0,0
444,2013-03-21,15,45,71,15_45,21,3,2013,3,12,13,55.0,28.0,42.0,-503.8253585386188,23.0,34.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.92,29.63,1.1,4.0,8.1,"['SN', 'BR']",0,0
445,2013-03-22,15,45,139,15_45,22,4,2013,3,12,13,51.0,23.0,37.0,-503.8253585386188,23.0,29.0,28.0,0.0,-1000,-1000,-201.7534540748467,0.35,24.0,29.78,5.3,12.0,14.6,"['SN', 'FZ', 'FG', 'BR', 'BL', 'SN']",0,0
446,2013-03-23,15,45,113,15_45,23,5,2013,3,12,13,24.0,7.0,16.0,-503.8253585386188,13.0,15.0,49.0,0.0,-1000,-1000,-201.7534540748467,0.55,24.2,30.16,11.5,35.0,13.8,"['SN', 'FG', '+', 'FZ', 'FG', 'BR', 'BL', 'SN']",0,0
447,2013-03-24,15,45,135,15_45,24,6,2013,3,12,13,26.0,-2.0,12.0,-503.8253585386188,7.0,13.0,53.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.25,30.29,2.4,4.0,6.5,"['SN', 'BR']",0,0
448,2013-03-25,15,45,81,15_45,25,0,2013,3,13,13,30.0,1.0,16.0,-503.8253585386188,7.0,15.0,49.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.34,30.37,4.3,14.0,5.2,"['SN', 'BR']",0,0
449,2013-03-26,15,45,78,15_45,26,1,2013,3,13,13,50.0,17.0,34.0,-503.8253585386188,19.0,29.0,31.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,30.07,4.1,15.0,7.4,['HZ'],0,0
450,2013-03-27,15,45,73,15_45,27,2,2013,3,13,13,54.0,26.0,40.0,-503.8253585386188,28.0,35.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,30.05,4.0,16.0,6.7,['HZ'],0,0
451,2013-03-28,15,45,76,15_45,28,3,2013,3,13,13,62.0,32.0,47.0,-503.8253585386188,29.0,39.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.27,30.06,2.8,17.0,5.4,"['SN', 'BR']",0,0
452,2013-03-29,15,45,93,15_45,29,4,2013,3,13,13,65.0,37.0,51.0,-503.8253585386188,28.0,40.0,14.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.3,30.05,3.6,27.0,7.3,"['SN', 'BR']",0,0
453,2013-03-30,15,45,127,15_45,30,5,2013,3,13,13,65.0,34.0,50.0,-503.8253585386188,29.0,40.0,15.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,30.06,3.9,33.0,6.7,"['SN', 'BR']",0,0
454,2013-03-31,15,45,97,15_45,31,6,2013,3,13,13,68.0,33.0,51.0,-503.8253585386188,23.0,38.0,14.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,30.0,1.8,11.0,7.3,"['SN', 'BR']",0,0
455,2013-04-01,15,45,102,15_45,1,0,2013,4,14,13,53.0,30.0,42.0,-503.8253585386188,30.0,37.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.25,30.04,5.7,31.0,8.2,"['RA', 'BR']",0,0
456,2013-04-02,15,45,85,15_45,2,1,2013,4,14,13,40.0,34.0,37.0,-503.8253585386188,34.0,35.0,28.0,0.0,-1000,-1000,-201.7534540748467,0.05,24.26,30.09,4.3,34.0,5.1,"['RA', 'DZ', 'SN', 'BR', 'HZ']",0,1
457,2013-04-03,15,45,92,15_45,3,2,2013,4,14,13,59.0,35.0,47.0,-503.8253585386188,30.0,38.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.29,30.1,1.4,32.0,3.9,"['RA', 'BR', 'HZ']",0,0
458,2013-04-04,15,45,102,15_45,4,3,2013,4,14,13,66.0,32.0,49.0,-503.8253585386188,25.0,40.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.28,30.04,4.4,15.0,6.2,"['SN', 'BR']",0,0
459,2013-04-05,15,45,83,15_45,5,4,2013,4,14,13,71.0,45.0,58.0,-503.8253585386188,22.0,42.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.08,29.74,4.1,26.0,9.4,"['SN', 'BR']",0,0
460,2013-04-06,15,45,130,15_45,6,5,2013,4,14,13,61.0,40.0,51.0,-503.8253585386188,23.0,39.0,14.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.13,29.82,2.5,4.0,9.5,"['SN', 'BR']",0,0
461,2013-04-07,15,45,179,15_45,7,6,2013,4,14,13,62.0,37.0,50.0,-503.8253585386188,26.0,39.0,15.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.0,29.7,2.0,25.0,6.1,"['SN', 'BR']",0,0
462,2013-04-08,15,45,122,15_45,8,0,2013,4,15,13,70.0,22.0,46.0,-503.8253585386188,25.0,37.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.88,29.54,1.6,13.0,16.5,"['SN', 'BR', 'BL', 'SN', 'BL', 'DU']",0,0
463,2013-04-09,15,45,92,15_45,9,1,2013,4,15,13,23.0,9.0,16.0,-503.8253585386188,10.0,12.0,49.0,0.0,-1000,-1000,-201.7534540748467,0.02,24.22,30.17,15.0,1.0,15.1,"['SN', 'FZ', 'FG', 'BR', 'BL', 'SN']",0,0
464,2013-04-10,15,45,91,15_45,10,2,2013,4,15,13,24.0,2.0,13.0,-503.8253585386188,9.0,14.0,52.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.16,30.21,2.2,9.0,5.7,"['SN', 'BR']",0,0
465,2013-04-11,15,45,75,15_45,11,3,2013,4,15,13,53.0,22.0,38.0,-503.8253585386188,26.0,33.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.03,29.84,2.2,4.0,8.1,"['SN', 'BR']",0,0
